Source,Name,Main Phone,Main Email,Website,Website Valid,Email extension,Linkedin,Instagram,Facebook,X,Pinterest,TikTok,Youtube,Mission,Veteran Owned Business Y/N,Is certified Veteran Owned Business Y/N,Is Veteran Service Organization Y/N,Is VA or GOV Organization Y/N,VA or GOV Type,VA or GOV Subtype,Service Area,Address Line one,Address Line Two,Latitude,Longitude,Zip Code,Country,State,County,Municipality - Place,Notes,Owner,Owner Phone,Owner Email
https://www.avob.org.au/certified-businesses,3ME Technology,,,https://3me.technology/,,,,,,,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,AC Fitouts,,,https://acfitouts.com.au/,,,,https://www.instagram.com/acfitouts/,https://www.facebook.com/acfitouts/,https://twitter.com/acfitouts,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,AEGIR Marine,,,http://www.aegirmarine.com.au,,,https://www.linkedin.com/company/4805595,,https://www.facebook.com/aegirmarineaustralia,https://twitter.com/AEGIR_M_Survey,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,AG Digital Consultants,,,https://agdigital.com.au/,,,https://www.linkedin.com/company/agdigitalconsultants/,,https://www.facebook.com/agdigitalconsultants,,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,AKRYPT,,,https://www.akryptstore.com/,,,,https://www.instagram.com/akryptstore/,https://www.facebook.com/people/AKRYPT/100086701953079/,,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,ANSIC Security,,,https://www.ansic.com.au/,,,https://www.linkedin.com/company/ansic/,https://www.instagram.com/ansicsecurity/,https://www.facebook.com/ansicsec,,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,AW Mobile Detailing,,,https://awmobiledetailing.com/,,,,https://www.instagram.com/awmobile_detailing,https://www.facebook.com/people/AW-Mobile-Detailing/100094000986498/?mibextid=2JQ9oc,,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,Aces Plus Finance,,,,,,,,,,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,Actus Associates,,,http://www.actus.net.au/,,,https://www.linkedin.com/company/actus-associates-pty-ltd/,https://www.instagram.com/actusassociates/,https://www.facebook.com/actusassociates/,,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,Aerial Images Sunshine Coast,,,http://www.aerialimagessunshinecoast.com.au/,,,,,,,,,https://www.youtube.com/channel/UCG7BqxWrwVlINtsdPlW9ahg,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,Alacon Aero Pty Ltd,,,http://www.alaconaero.com.au,,,,,https://www.facebook.com/alaconaero/,,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,Ale Mary Brewing Co,,,https://www.alemary.beer/,,,,https://www.instagram.com/ale_mary_brewing_co,https://www.facebook.com/AleMaryBrewingCo,,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,Alliance Leasing,,,https://www.allianceleasing.com.au/,,,https://www.linkedin.com/company/alliance-leasing-australia/,https://www.instagram.com/allianceleasing_/,https://www.facebook.com/Allianceleasingau/,,,,https://www.youtube.com/watch?v=2YOQkNyepJc&amp;feature=youtu.be,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,Amptech Electrical,,,http://www.amptechelectrical.com.au/,,,https://www.linkedin.com/in/amptech-electrical-4bb67699/,https://www.instagram.com/AmptechElectrical/,https://www.facebook.com/AmptechElectrical,,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,Analysed Clubs,,,https://analysedclubs.com/,,,,,,,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,Andare Consulting Group,,,https://www.andareconsulting.com.au/,,,,,,,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,Animal Control Experts,,,https://www.animalcontrolexperts.com.au/,,,,,,,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,Arc Professional Services,,,https://arcps.com.au/,,,,,,,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,Arresti VPN,,,https://arresti.com/,,,https://www.linkedin.com/company/arresti/,https://www.instagram.com/arrestivpn/,https://www.facebook.com/arrestiVPN/,https://twitter.com/arrestivpn,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,Ascent Professional Services,,,https://www.ascentps.com.au/,,,,,https://www.facebook.com/ascentprofessionalservices,https://twitter.com/Ascent_PS,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,Asset College,,,https://www.asset.edu.au/,,,https://www.linkedin.com/school/asset-training-australia/,,https://www.facebook.com/AssetCollege,https://twitter.com/asset_training,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,Atlin,,,https://www.atlin.com.au/,,,https://www.linkedin.com/company/atlin/,,,,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,Atm2go Rockhampton,,,https://www.atm2go.com.au,,,,https://www.instagram.com/atm2go_rockhampton/,https://www.facebook.com/ATM2GORockhampton/,,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,AusSTE,,,https://ausste.com.au/,,,https://www.linkedin.com/company/ausste/,,,,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,Australian International Equipment Group,,,https://www.aiegroup.com.au/,,,,https://www.instagram.com/aiegrouppl/,https://www.facebook.com/aiegrouppl,https://twitter.com/australian_ltd,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,Australian Training Institute,,,https://atiaustralia.edu.au/,,,https://www.linkedin.com/company/australian-training-institute-ati-pty-ltd/,https://www.instagram.com/atiaustralia/,https://www.facebook.com/ATI.Australia/,https://twitter.com/ATIAustralia,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,Australian Veterans Advocacy and Consulting Services,,,https://www.avac-services.com/,,,,,https://www.facebook.com/AVACServices,,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,Axon Property Group Pty Ltd,,,http://www.axonproperty.com.au/,,,https://www.linkedin.com/company-beta/18005571/?pathWildcard=18005571,,https://www.facebook.com/axonproperty/,https://twitter.com/AxonProperty,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,Azguard Security,,,https://www.azguardsecurity.com.au/,,,,,,,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,BOUW Range and Training Area Subject Matter Experts,,,http://www.bouw.com.au/,,,https://www.linkedin.com/company/bouw-consulting/,https://www.instagram.com/BOUWConsulting/,https://www.facebook.com/BOUWConsultants/,,,,https://www.youtube.com/channel/UCG8nVwHQKcQffJlHGpa7dOQ,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,Bailey Abbott Group,,,https://baileyabbott.com.au/,,,https://www.linkedin.com/company/bailey-abbott/,,,,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,Bay Islands Security,,,https://bayislandssecurity.com/,,,,,,,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,Bellco Homes,,,https://bellcohomes.net/,,,,,https://www.facebook.com/people/Bellco-Homes/100064098091237/,,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,Biorg Pty Ltd,,,http://biorg.com.au/,,,https://www.linkedin.com/company/biorg-pty-ltd/,,,,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,Blackthorne Group,,,https://blackthorne.net.au/,,,https://www.linkedin.com/company/blackthorne-group/,,,https://twitter.com/BGCoPtyLtd,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,Bluerydge,,,https://www.bluerydge.com/,,,https://www.linkedin.com/company/bluerydge,,,,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,BosTECK,,,https://bosteck.com.au/,,,https://www.linkedin.com/company/bosteck/,,,,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,Broken Hearts Barbershop,,,http://www.brokenheartsbarbershop.com.au/,,,,https://www.instagram.com/broken_hearts_barbershop/,https://www.facebook.com/brokenheartsbarbershop,,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,Business Risk,,,http://businessrisk.com/,,,https://www.linkedin.com/in/ian-stewart-705292184/,,,,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,C3 Systems,,,http://www.c3systems.com.au/,,,,,,,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,Cardiac Mentors,,,https://www.cardiacmentors.com/,,,,,https://www.facebook.com/people/Cardiac-Mentors/100090652593855/,,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,Castle Solar,,,https://castlesolar.com.au/,,,,https://www.instagram.com/castlesolar/,https://www.facebook.com/castlesolar,,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,Caulicooler,,,https://caulicooler.com/,,,,,https://www.facebook.com/caulicooler,http://www.twitter.com/caulicooler,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,Clements Medical,,,https://www.clementsmedical.com.au/,,,,,https://www.facebook.com/clementsmedicalgroup,,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,Coherics,,,https://www.coherics.com.au/,,,https://www.linkedin.com/company/coherics/,,,https://twitter.com/coherics,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,Commando Steve,,,https://bio.site/commandosteve,,,,http://instagram.com/commandosteve,https://www.facebook.com/pages/Commando-Steve/131654670216915?fref=ts,https://twitter.com/commandosteve,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,Complete Business Online,,,https://www.cbo.me/,,,https://www.linkedin.com/company/complete-business-online/,https://www.instagram.com/cbo.me/,https://www.facebook.com/cbodigital,https://twitter.com/CompBusOnline,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,Complete Management Systems,,,https://cmswa.com.au/,,,https://www.linkedin.com/in/craig-howell-0210b325/,,,,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,Connect3i,,,http://www.connect3i.com.au/,,,,,,https://twitter.com/connect3i,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,Conscia Pty Ltd,,,http://www.conscia.com.au/,,,https://www.linkedin.com/company/conscia-pty-ltd/,,,,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,Core Security Group,,,https://coresecurity.com.au/,,,https://www.linkedin.com/company/core-security-group-pty-ltd/?viewAsMember=true,https://www.instagram.com/core_security_australia/,https://www.facebook.com/coresectraining/,,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,Core Security Training,,,https://coresecurity.wa.edu.au/,,,,https://www.instagram.com/core_security_training/,https://www.facebook.com/coresectraining/,,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,Cryptic Conditioning,,,https://crypticconditioning.com.au/,,,,https://www.instagram.com/crypticconditioning/,,,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,DEWC Services,,,https://www.dewc.com/,,,,,,,,,https://www.youtube.com/@dewcservices,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,Defence Finance Pty Ltd,,,https://defencefinance.com.au/,,,,,https://www.facebook.com/defencefinance/,,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,Dive Repairs,,,http://www.diverepairs.com.au/,,,,http://instagram.com/diverepairs,https://www.facebook.com/DiveRepairs,,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,ECLIPS Pty Ltd,,,https://eclips.engineering/,,,https://www.linkedin.com/company/eclips-engineering/,https://www.instagram.com/eclips.engineering/,https://www.facebook.com/ECLIPS.engineering/,https://twitter.com/ECLIPS_Eng,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,EJ Medical,,,http://www.ejmedical.com.au/,,,,https://www.instagram.com/ej_medical/,https://www.facebook.com/EJ-Medical-103433385582429,,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,EPE Trusted to Protect,,,https://www.epequip.com,,,https://www.linkedin.com/company/explosive-protective-equipment,,https://www.facebook.com/ExplosiveProtectiveEquipment,https://twitter.com/epequip,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,EZE-FLOW Plumbing,,,http://www.eze-flowplumbing.com.au/,,,,https://www.instagram.com/ezeflow_plumbing/,https://www.facebook.com/ezeflowplumbing/,,,,https://www.youtube.com/channel/UCBzfAapSakoLy4IkJuZ0ycw,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,EdifyConnect,,,https://edifyconnect.com.au/,,,https://www.linkedin.com/company/edifyconnect/,,,,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,Effective People,,,http://www.effectivepeople.com.au/,,,https://www.linkedin.com/company/effective-people-pty-ltd/,https://www.instagram.com/effectivepeople.com.au/,https://www.facebook.com/EffectivePeopleAU/,,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,Eltcon,,,https://eltcon.com.au/,,,,https://www.instagram.com/eltcon/,https://www.facebook.com/people/Eltcon/100091061341508/,,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,Emergency Australia,,,http://www.emergencyaustralia.com.au/,,,http://au.linkedin.com/pub/sean-o-loughlin/50/583/8b,,https://www.facebook.com/emergencyaustralia,,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,Empire Executive Protection,,,https://www.empireprotection.com.au/,,,,,https://www.facebook.com/empireprotectionptyltd/,,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,Empowered Learning,,,http://www.empoweredlearning.com/,,,,,,,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,Envy - Lawn | Garden | Legend,,,https://envy-inc.com/,,,,https://www.instagram.com/envy.lawn_garden_legend/,https://www.facebook.com/EnvyLGL,,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,Envy Aesthetics,,,http://www.envyaesthetics.com.au/,,,,,https://www.facebook.com/envyaestheticsnorthlakes,,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,Etch Me,,,https://www.etchme.com.au/,,,,https://www.instagram.com/etchmeau/,https://www.facebook.com/EtchMeAU,https://twitter.com/etchmeau,,,https://www.youtube.com/channel/UCkASj4GkaNc5AdItPhdt34g,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,Eva&#x27;s Ridge Enterprises,,,https://evasridgeenterprises.com.au/,,,,,,,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,Exas Group,,,https://www.exasgroup.com.au/,,,,,,,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,Executive Risk Solutions,,,http://www.executiverisksolutions.com.au/,,,https://www.linkedin.com/company/executive-risk-solutions,,,https://twitter.com/ERS_Aus,,,https://www.youtube.com/channel/UCFLDV3Dvfy5mD0TWqRgehvw,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,Extra Specialists,,,https://www.extraspecialists.com,,,,https://www.instagram.com/extra_specialists/,https://www.facebook.com/extraspecialists,,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,Firevolt,,,http://www.firevolt.com.au,,,https://www.linkedin.com/company/firevolt/,https://www.instagram.com/firevolt._,https://www.facebook.com/people/Firevolt/100086488210335/,,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,First Strike Consultancy,,,,,,,https://www.instagram.com/first_strike_consultancy/,https://www.facebook.com/firststrikeconsultancy,,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,GSDN Tech Programs,,,https://www.gsdntp.com.au/,,,https://www.linkedin.com/company/gsdn-tech-programs/,,,,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,Gascoyne Gateway,,,http://www.gascoynegateway.com.au/,,,https://www.linkedin.com/company/gascoyne-gateway-limited/,,,https://twitter.com/GascoyneGateway,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,Get Commando Fit,,,http://www.getcommandofit.com.au/,,,,http://instagram.com/getcommandofit,https://www.facebook.com/getcommandofit,https://twitter.com/getcommandofit,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,Gibborim,,,,,,,,,,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,Graveyard Designs,,,https://www.graveyarddesigns.com/,,,,https://www.instagram.com/thisisgraveyarddesigns/,https://www.facebook.com/Graveyarddesigns/,,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,Gripfast Consulting,,,https://gripfastprojects.com.au/,,,,,,,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,Guardio,,,https://www.guardio.com.au/,,,,,,,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,Harris Stability Systems,,,http://www.harrisstabilitysystems.com.au/,,,,http://www.instagram.com/harrisstabilitysystems,https://www.facebook.com/harrisstabilitysystem?fref=ts,http://www.twitter.com/harrisstability,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,Harwin Research and Developments,,,https://www.harwin.com.au/,,,,,,,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,Hebron Films,,,https://hebronfilms.com/,,,,https://www.instagram.com/hebronfilms,https://www.facebook.com/HebronFilms/,,,,https://www.youtube.com/HebronFilms,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,Holan Group,,,https://www.holan.com.au/,,,,,,,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,HomeFront Australia,,,https://www.homefrontaustralia.com.au/services/dva-household-services/,,,https://www.linkedin.com/company/homefront-australia/,https://www.instagram.com/homefrontaustralia/,https://www.facebook.com/HomeFrontAustralia/,,,,https://www.youtube.com/channel/UCiTOn5T9tmSZQP-0C3tRLZg,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,Hoplite,,,https://hoplite.au/,,,,https://www.instagram.com/hoplitementor/,https://www.facebook.com/HopliteMentor,https://twitter.com/Hoplite04250699,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,Horsell,,,https://www.horsell.com.au/,,,https://www.linkedin.com/company/horsell-consulting/,,http://www.facebook.com/horsellconsulting,https://twitter.com/jobsathorsell,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,Human Engineered,,,http://www.humanengineered.com.au/,,,,,,,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,Human Quotient Group,,,https://humanquotient.com.au/,,,,,,,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,Impact Firearms Training,,,http://www.impactfirearmstraining.com.au/,,,https://www.linkedin.com/company/imperium-engineering/about/,,https://www.facebook.com/ImpactFirearmsTrainingAustralia/,,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,Imperium Engineering Pty Ltd,,,https://www.imperiumeng.com.au/,,,,,,,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,Indigitech,,,http://www.indigitech.com.au/,,,,,,,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,Industry Risk,,,https://industryrisk.com.au/,,,https://www.linkedin.com/company/industry-risk/,,,https://twitter.com/IndustryRisk,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,Integrated Training and Documentation,,,https://www.itad.com.au/,,,https://www.linkedin.com/in/dave-newdick-6261016/,,,,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,Intrinsic Safety,,,https://intrinsicsafety.com.au/,,,https://www.linkedin.com/company/intrinsic-safety-training/,https://www.instagram.com/intrinsicsafetytraining/,https://www.facebook.com/intrinsicsafetytraining/,,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,Ironside Resources,,,https://www.ironsideresources.com.au,,,https://www.linkedin.com/company/ironside-resources/,,https://www.facebook.com/Ironside.Resources,,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,JDR Electrical Contractor,,,https://jdrelectrical.com/,,,,,,,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,JKG Global Group,,,http://www.jkg.com.au/,,,,,,,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,JSC Property Investments,,,https://jscpropertyinvestments.com.au/,,,,https://www.instagram.com/jscpropertyinvestments/,https://www.facebook.com/profile.php?id=100092251659449,,,,https://www.youtube.com/channel/UCGPPPJQ2nbgNoVFoOuqJxkQ,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,JY Australia,,,https://jyaustralia.com.au/,,,https://www.linkedin.com/company/jlb-yaran/,,,,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,JYHQ,,,http://www.jyhq.com.au/,,,,,,,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,Jade Financial Group,,,http://www.jadefg.com.au/,,,https://www.linkedin.com/company/jade-financial-group,,https://www.facebook.com/JadeFinancialGroup/,https://twitter.com/Jade_FG,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,Jericho Australia,,,https://jerichoaustralia.com/,,,,https://www.instagram.com/jerichoaustralia_/,https://www.facebook.com/jerichoaustralia,,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,K9 Territory,,,http://www.k9territory.com.au/,,,,https://www.instagram.com/k9t_the_handler,,,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,Kailash,,,http://www.kailash.co/,,,,https://www.instagram.com/kailashcollective/,https://www.facebook.com/KailashGrampians,,,,https://www.youtube.com/channel/UCwTKVQzxdGgmyoTYj9TY6UQ,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,Kalliso | Home of PEM,,,https://kalliso.com/,,,,,,,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,Kasic &amp; Associates,,,,,,,,,,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,KatchyaL8r Gone Fishing,,,https://katchyal8rgonefishing.com/,,,,,,,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,Ken Newton Consulting,,,https://www.kennmc.com.au,,,https://www.linkedin.com/company/kennmc/,,https://www.facebook.com/kennmc.com.au,,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,Keyland Air Services,,,http://www.sbair.com.au/,,,,,https://www.facebook.com/KeylandAir/,,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,Kinexus Defence Services,,,https://www.kinexus.com.au/,,,https://www.linkedin.com/company/kinexus-australia/,https://www.instagram.com/kinexus_au/,,,,,,,,,,,,,,,,,,,Australia,,,,,,,
